"Country","timePeriod","yieldStability","productionStability","yield","production","yieldAsynchrony","productionAsynchrony","richness","diversity","nitrogen","nitrogen_ha","irrigation","irrigation_share","instabilityTemp","instabilityPrec","warfare"
"FIN",1991,8.33831376295006,8.27059235098455,11326812.4287205,13403344104000,0.703370773866421,0.315077748633231,26,4.48258638813176,174647,0.0789850484365531,8037493.9,3.635,-6.57219792162525,-12.3921084006662,0.829813664596273
"FIN",2001,15.9628764900778,11.9518544024535,11642167.2988473,14964572551000,0.824352617979837,0.611650612052982,31,4.62009210550297,182435.1,0.0814431503149511,8279150.88,3.696,-9.1287905863787,-7.47989371347545,0.504895960832313
"FRA",1961,22.4043213182197,20.2492025512148,9862049.44003893,125134447715000,0.839134229732029,0.843788672969794,60,9.08334585100362,989031,0.048712340236905,38008152,1.872,-18.364935531339,-8.32795315722274,0.526492851135408
"FRA",1971,11.9643444627127,11.3045306849518,13360912.9746643,171465945741000,0.726549189007513,0.424796997013759,60,8.63182216558982,1811456,0.0962485786850579,64949890.6,3.451,-32.9619178360411,-8.58481689558026,0.814760147601476
"FRA",1981,21.4716057169593,19.6727865323483,17044185.9514863,228996338487000,0.904839640122025,0.786096740820585,62,8.96771292416531,2433650,0.12735855227868,100396847.1,5.254,-17.4435114522067,-7.81187414626119,1.22626695217702
"FRA",1991,38.044205551051,17.8136625368491,20183141.8326458,269047818952000,0.963487877751835,0.568862029902711,74,9.1620558967149,2405780,0.124527028356041,160505076.72,8.308,-20.8638544706081,-9.57140034845589,0.829813664596273
"FRA",2001,16.2847072594504,14.4889455404491,21073369.3146489,282993689601000,0.804833222489736,0.440810423967941,74,8.75949624348164,2215408.5,0.114121429598001,177645892.23,9.151,-25.2498131390092,-10.1421670955595,0.504895960832313
"GAB",1961,30.8695123341246,46.9928746707072,3598036.10709763,361962026000,0.809135687874293,0.864694194402495,17,8.93522002759551,0,0,17000,0.08,-156.976437700906,-14.8233767549763,0.526492851135408
"GAB",1971,89.1521508304625,21.2727903220623,3816728.54289539,513606909000,0.499027311557878,0.531223314822777,17,8.30979736200445,116.7,0.000303038171903402,30808,0.08,-87.996998310487,-11.5748098651425,0.814760147601476
"GAB",1981,49.3916030436706,32.6553669288001,4204714.39433455,727572972000,0.640013813049209,0.89642846693962,17,8.99449886921906,536.9,0.00118651933701657,36200,0.08,-87.1126902432548,-8.65142832593616,1.22626695217702
"GAB",1991,66.3323993362346,40.0526252998629,4892847.10059533,921528380000,0.780733168742118,0.829577839418687,19,9.13397536146623,110,0.00022883295194508,38456,0.08,-63.1700924126438,-12.2674566862001,0.829813664596273
"GAB",2001,60.4568510423498,88.4501261904245,5048308.25085446,1028300999000,0.71884315502645,0.899219471043379,21,8.76826859934737,608.8,0.00122989898989899,39600,0.08,-100.918837821151,-9.34057635674695,0.504895960832313
"GMB",1961,29.1726156584656,23.9925893179188,4402862.71804211,839532384000,0.880243556337839,0.784492132351506,10,4.79118061382797,40.7,0.000315993788819876,24472,0.19,-65.2547330972646,-5.86009257754928,0.526492851135408
"GMB",1971,13.6128658685973,8.77488441892218,4341775.31463849,773118621000,0.819832521039373,0.719924323189341,11,4.78345247791129,538.4,0.00331731361675909,28889.4,0.178,-67.4064077963861,-5.75303219256986,0.814760147601476
"GMB",1981,12.0570190867529,9.30141676343746,4450237.7383558,835745614000,0.796618898208084,0.628367944870034,10,5.07113705250274,1114.6,0.00593819925412893,31909,0.17,-81.4882368435204,-6.53510028321063,1.22626695217702
"GMB",1991,10.6343731035691,5.26670963581617,3880870.74263229,808229639000,0.425953635225335,0.196851908485783,14,5.83247359399181,564.9,0.00275695461200586,73354.2,0.358,-96.4516643540855,-6.44194131103915,0.829813664596273
"GMB",2001,7.83800681281472,5.23120412197707,3585532.37955019,1303550949000,0.539697598385075,0.231164832050773,14,5.34318545529329,1376.33333333333,0.0040349848529268,165774.6,0.486,-129.246170119144,-5.54119906173919,0.504895960832313
"GEO",2001,11.8217316876618,6.00316074347423,4818906.69204214,2492461217000,0.916078449410159,0.562058012395943,38,12.0127442109232,18551.8,0.0260120583286596,11759241.6,16.488,-20.7214462471248,-11.2039224050314,0.504895960832313
"DEU",1961,14.4854131938855,13.9788466232352,11691480.350228,107893613979000,0.718642245597504,0.449856584997197,33,7.71897723764211,1267680,0.100671045003693,24894977.1,1.977,-13.5251007125099,-7.45238945326334,0.526492851135408
"DEU",1971,18.7654162448167,19.2000729582095,14103374.6593723,135742942269000,0.656681587996376,0.528596627212449,32,7.2295483945396,1993928,0.159421138055376,29729852.1,2.377,-28.1948681673295,-6.53929696281603,0.814760147601476
"DEU",1981,24.9628553145047,24.2147268693217,17014547.3731329,158938768713000,0.847260789796192,0.711322968927214,31,7.27774056286227,2186638,0.175957222521747,32186189,2.59,-13.9838866247526,-8.06692713892484,1.22626695217702
"DEU",1991,32.5445853746297,25.4651785290172,20141644.417795,181644497039000,0.88747882372009,0.781674301853861,44,8.53579431355997,1788060,0.149237561867243,33715378.2,2.814,-14.250670747379,-8.8841587509452,0.829813664596273
"DEU",2001,13.8936226856586,12.4161797777047,22086104.3015271,205908706348000,0.67223084994973,0.343578030826258,44,7.84857425018471,1728436.3,0.143184411087364,38930265,3.225,-25.6031432335882,-5.95927403460796,0.504895960832313
"GHA",1961,15.2411182256501,21.8472707419488,2961545.24956948,9306658934000,0.899633839885044,0.866120424309336,28,7.19348181078956,503.1,0.000152454545454545,165000,0.05,-128.103525116293,-7.02955358281522,0.526492851135408
"GHA",1971,32.6092665047658,13.961892620272,3094433.01187632,10794970951000,0.909804228263316,0.710037997465488,29,10.0232266135566,6752.1,0.00196854227405248,171500,0.05,-91.4634603753267,-10.9859315617605,0.814760147601476
"GHA",1981,19.4610685079344,9.75244651960176,3693609.42883571,12122527492000,0.897155521221937,0.669530889031428,29,11.5178812687384,7657.2,0.00193853164556962,197500,0.05,-77.7315458078437,-8.89025214442117,1.22626695217702
"GHA",1991,27.8498144550174,32.3952787236965,5334000.06135156,22846896427000,0.89227446704596,0.828425608462423,33,12.3744825525819,6333.3,0.00126438410860451,435783,0.087,-111.922725137563,-10.1737090260975,0.829813664596273
"GHA",2001,18.4941779233727,17.8787741854167,5722528.81968652,35974482787000,0.871283167527177,0.728841407854585,42,12.720633638451,16432.9,0.00239211890066379,1490703.2,0.217,-122.885744943626,-14.8846428894389,0.504895960832313
"GRC",1961,12.3875397607674,12.2038899603308,4950611.04659581,13120085475000,0.877633548992928,0.689271070754286,62,10.9012110241958,143570,0.0373462008688188,25699145.5,6.685,-30.2841052007116,-5.74262529534328,0.526492851135408
"GRC",1971,13.4181889711477,12.6849787084658,7720497.86044382,18498297707000,0.921670798234784,0.720252772614913,62,10.5089288221865,280494.7,0.0719937116603783,37819442.7,9.707,-36.0153483177698,-7.17731186327006,0.814760147601476
"GRC",1981,12.8744023806649,13.1812533359216,10314661.1984092,24559460269000,0.945737867117525,0.685997569204779,63,10.5196145271816,412768.9,0.104737097183456,46823021,11.881,-42.686271807547,-6.47418414474891,1.22626695217702
"GRC",1991,28.25204437186,25.5931589656411,9534595.19884042,29190191927000,0.889749666306499,0.829555409729549,75,10.9047210993806,330540,0.0847104049205536,54893336,14.068,-26.9239859606106,-8.60300644018665,0.829813664596273
"GRC",2001,23.2789268598035,23.8325688373976,9806448.06778175,28436148174000,0.913176255128152,0.796184970779356,76,10.3813047617701,202211.3,0.0538010642543568,70137368.5,18.661,-32.7892016042028,-7.05503047068728,0.504895960832313
"GTM",1961,33.0283452873176,23.887143264309,3304139.48292407,4281073505000,0.944225870560308,0.781300948214545,30,5.47460722092034,15089.1,0.00975315105681598,2535696.9,1.639,-93.1166609883395,-11.4626442869708,0.526492851135408
"GTM",1971,17.2300643184137,24.3766477483784,4990966.76669631,6673027526000,0.931841165159283,0.821217348260982,30,6.74750144103903,40483.6,0.024362761027863,4170867,2.51,-87.2538809151989,-12.888085433593,0.814760147601476
"GTM",1981,15.815702084111,21.6778813809627,5895291.52055452,8456936340000,0.848490544852061,0.780421852675105,37,7.42518878559375,65170,0.036569216093373,4975623.2,2.792,-86.6721607726711,-14.993019900301,1.22626695217702
"GTM",1991,28.340189425598,33.6145308818815,7371971.48209361,11263418390000,0.961628473285152,0.90543374255715,48,8.79732049528888,111014.5,0.0586292579878532,5850915,3.09,-94.2543427539757,-10.7773519575586,0.829813664596273
"GTM",2001,33.7003221900286,46.3636535587557,8807104.49026576,16024199433000,0.995135105871597,0.864426554484414,54,10.0407245813243,121879.7,0.0538513437684192,15510134.486,6.853,-76.9106464277155,-8.51493998113161,0.504895960832313
"GNB",1961,16.970907023777,28.0656388476518,2958361.04422264,698016600000,0.901174804935717,0.903602453993075,14,6.66376043623947,0,0,351372,1.246,-89.712874801971,-8.48307793592912,0.526492851135408
"GNB",1971,37.3096070416947,13.7477941987993,2637489.77223527,6.414e+11,0.910550478532089,0.857659164211371,14,7.49159399747678,126.5,0.000426788124156545,365461.2,1.233,-82.5010915362824,-5.7483033539299,0.814760147601476
"GNB",1981,8.42868088935192,17.6362201036133,3251519.96840932,895406518000,0.805956096039529,0.760951477105337,19,8.43169313896976,275.2,0.000808698207464002,406658.5,1.195,-120.824631298465,-9.81706599771365,1.22626695217702
"GNB",1991,24.6493552727616,25.1182706176176,3245735.30468552,1029517032000,0.913756420038604,0.874579575299529,23,8.26441090167407,218,0.000506270320483047,582601.8,1.353,-92.9950360132313,-12.9243732264407,0.829813664596273
"GNB",2001,36.1151024673941,18.8155325864901,2963209.12640052,1346776286000,0.881024792429802,0.870770580030961,24,6.86425621000076,1000,0.0018772292096865,824619.6,1.548,-127.144697003343,-6.83293444727532,0.504895960832313
"GUY",1961,13.2414494695427,17.8837686227972,10060547.1073733,1757724822000,0.947854628977869,0.774712037455636,16,2.87068487766333,5549.6,0.0152629262926293,2833534.8,7.793,-123.166484874537,-7.58096219143696,0.526492851135408
"GUY",1971,16.4907823923064,10.6387261887125,10710877.2023105,1891711593000,0.754813341547548,0.586904521520512,16,3.13904079563939,7838.6,0.018748146376465,3405424.5,8.145,-116.666269122013,-10.0725484101236,0.814760147601476
"GUY",1981,24.9931261011416,20.6978265999543,11952221.3815268,1750701430000,0.749417784805764,0.667864227467871,16,3.62869970899343,9609.7,0.0192772316950853,3867861.5,7.759,-86.368372590428,-9.29505088272308,1.22626695217702
"GUY",1991,35.4890146892958,8.88983564600048,11853750.9128929,2398635256000,0.893664353691952,0.255564460883723,23,4.41547079428683,11854.1,0.0236372881355932,4339981,8.654,-76.1022194213097,-7.23097070679969,0.829813664596273
"GUY",2001,20.8327213077613,18.5061185576206,12353076.4002235,2578182163000,0.871076603102333,0.660279669887004,43,5.02363621037425,11349.2,0.0246721739130435,3980840,8.654,-162.789363889104,-5.68487992888005,0.504895960832313
"HTI",1961,92.7198516865229,82.8185557519077,3581524.76044724,3603116958000,0.450510653497044,0.774634279933962,28,11.2087235717254,134.5,0.000113742071881607,3117070,2.636,-160.261835352057,-8.66778111949866,0.526492851135408
"HTI",1971,24.3436596773178,27.7231395284546,3539489.76685805,3800344757000,0.849474173799283,0.790864877510152,28,13.1867487864459,967.3,0.000879123875306735,4784104.4,4.348,-76.1875495693111,-6.76781643678358,0.814760147601476
"HTI",1981,55.3776901581737,30.249302602121,3361330.55607632,3824443084000,0.400603338275537,0.789397420950612,28,14.1239203614732,1770,0.00160909090909091,5525300,5.023,-99.5012135307335,-7.7208086486188,1.22626695217702
"HTI",1991,79.8959252376812,29.1798984950425,3300688.89999233,3659710603000,0.887452304063445,0.778293760918768,41,15.3378924597771,5294.6,0.00466073943661972,6512688,5.733,-51.7435390448896,-5.09205460808679,0.829813664596273
"HTI",2001,50.4149566331464,14.0019323120217,3266944.73564138,3999718502000,0.869294375982761,0.559395919114774,41,15.9377172652453,7663,0.00619165778546629,6888665.278,5.566,-54.5881514754717,-5.95078511605393,0.504895960832313
"HND",1961,34.8470194097043,36.1789789046247,4363955.59892988,2615973478000,0.738137915881455,0.903675621296843,30,6.10468743002264,8949.7,0.00592303110522833,3171589,2.099,-117.785649724252,-10.1165737085488,0.526492851135408
"HND",1971,10.8840734987618,15.2556434032464,4455216.98679628,3339932461000,0.707539265720766,0.722825743471644,30,6.52852725746109,12740,0.00765993265993266,3474424.8,2.089,-78.1390176672592,-6.52387619027992,0.814760147601476
"HND",1981,25.1846613669159,25.5526234386057,5844248.20840912,4404976385000,0.872273228809877,0.870348700350285,30,6.97069318833655,16493.7,0.00924379308412263,3622129,2.03,-106.34770701624,-9.91512533859963,1.22626695217702
"HND",1991,14.2539041774143,15.5645708146447,5599853.4213967,5318009332000,0.839129031706073,0.673588042628638,46,6.97303898260261,63025.4,0.0338736966569924,4115647.2,2.212,-74.5655346855496,-5.20690120903988,0.829813664596273
"HND",2001,25.8955364337017,30.4792851775771,6936842.2360166,6929457675000,0.960563173882336,0.872253595995363,48,7.94712915417926,65901,0.045543192812716,3912688,2.704,-106.879795588222,-5.28124152271065,0.504895960832313
"HUN",1961,17.3936424431373,13.9205731967371,7351771.69970508,31143320826000,0.864747879718307,0.664454028004811,41,8.7551317532274,217935.8,0.0387530984938741,16522430.6,2.938,-16.7032851701236,-5.86277069439204,0.526492851135408
"HUN",1971,21.9130912181589,19.1280870073943,11912057.6714894,47454659811000,0.838282212642534,0.825090726363718,41,7.4190826276548,517671.5,0.0947006256402751,19657174.4,3.596,-20.3083962327273,-6.10406642864158,0.814760147601476
"HUN",1981,18.2510147347513,15.2620078958896,14758004.4200306,58121673319000,0.912772559927664,0.712454896166789,44,8.30305068901591,580409.1,0.109655979595692,14201119,2.683,-23.1615149194553,-10.662029954548,1.22626695217702
"HUN",1991,6.70266480689469,5.88193049017404,12300998.8511084,48496325904000,0.798525340319616,0.436767314291618,66,9.76343390000877,265454.9,0.052872089549266,18521362.3,3.689,-15.069820932988,-6.05962334495448,0.829813664596273
"HUN",2001,5.51156674633289,5.09027182695616,14011915.3912006,55263196954000,0.740160589848437,0.246646447655778,65,8.23940553480806,295154,0.0618434396345807,14589838.2,3.057,-19.5726105441481,-4.84422665277071,0.504895960832313
"IND",1961,18.131099831376,15.7667351930407,2801268.92594354,426139927138000,0.914229317093885,0.690688988417376,68,14.3001343999781,790560,0.00484826778805141,2596409156.9,15.923,-79.6798621526257,-8.80651345734862,0.526492851135408
"IND",1971,22.3255305866793,19.3481882188327,3399896.06150096,548553820638000,0.94420284820497,0.751641789260385,70,14.7919142572286,2594590,0.0155562337293255,3389628459.4,20.323,-88.7252836114424,-7.33229617017618,0.814760147601476
"IND",1981,26.3317599774212,18.3613559311857,4332347.99644669,727712821430000,0.939999555683418,0.606527018292131,71,15.4527711995406,5793770,0.0342216105586779,4239309560,25.04,-90.8040842198568,-9.48199356525376,1.22626695217702
"IND",1991,74.7716605629703,84.4098804482248,5531465.50061008,963177731439000,0.973508692449562,0.963190362845109,73,16.6047236355372,9966000,0.0586021568604391,5087744854,29.917,-123.046867151746,-10.406789120101,0.829813664596273
"IND",2001,30.1831447795463,21.9526853894536,6205661.74214678,1107619892858000,0.95015629206852,0.736548702569017,73,17.5663625951715,13234528.3,0.0780228263958242,6114937990,36.05,-98.8582551058621,-9.54983840320086,0.504895960832313
"IDN",1961,23.6097599778872,18.5814711512029,5335383.09249245,88509723394000,0.896300675763119,0.668813294055816,41,7.45256195754815,116246.5,0.00447101923076923,263406000,10.131,-354.575493478468,-9.24078341762123,0.526492851135408
"IDN",1971,57.6673242864543,27.5735733608927,6827487.10289824,124408097790000,0.953026920670294,0.628034183263862,41,7.63085044297559,441736.8,0.0169898769230769,269620000,10.37,-173.965610400963,-9.45329390317095,0.814760147601476
"IDN",1981,107.043638388965,44.1446243352078,9029512.32503902,198430015199000,0.918753559059556,0.741772932806469,44,8.79675942730419,1321131.4,0.0461917904968358,293703669,10.269,-131.622614627597,-13.1215894330809,1.22626695217702
"IDN",1991,97.1176193212933,46.4098111233693,10341741.8527427,279096382387000,0.885478634215212,0.75006055951735,51,9.84054499077014,1810100,0.0568402343823598,345267826.8,10.842,-118.513900524534,-5.46374526805515,0.829813664596273
"IDN",2001,55.5551056329667,65.5717117326283,12721319.0079125,405522360198000,0.857535486511218,0.892414242052728,51,10.2600528391947,2412814.9,0.0586205238593874,511411757.5,12.425,-178.022275397364,-6.95270434878359,0.504895960832313
"IRN",1961,68.5066545834893,12.9902114021346,2967098.91247547,22905637655000,0.851646507423444,0.499398747030908,55,5.2907568953713,30741.9,0.00198602631935965,128290780.8,8.288,-30.2945239982857,-5.70669429114718,0.526492851135408
"IRN",1971,15.0538295793515,13.9491315091365,3604504.00014764,33636561081000,0.937562579574542,0.47864975651352,55,5.57914048023492,200345.6,0.0125242614055487,149376250.8,9.338,-23.5401018825954,-8.76775078477069,0.814760147601476
"IRN",1981,14.7362103926875,15.1053570667169,4144164.96375704,48001244742000,0.915394662067774,0.642367376563126,58,6.44391934610061,531995.7,0.0335500037838656,171126585.6,10.792,-28.5026827005144,-6.99341479957457,1.22626695217702
"IRN",1991,19.3785804110065,11.4962452931353,5656433.27119502,70655164284000,0.963761145397689,0.499329162963248,74,9.22811486434096,739298.2,0.0409089410020031,208349782.2,11.529,-18.6083379978915,-7.48692201776315,0.829813664596273
"IRN",2001,9.70001345654761,5.98450923703295,6670082.3843548,88196589442000,0.827594004523357,0.285413178614816,75,10.2237007342101,1058599.106,0.0599244578717006,290227485.24,16.429,-31.5068937273692,-7.33656199328669,0.504895960832313
"IRQ",1961,7.44522442572045,6.14327882131289,2917232.78582304,7416304118000,0.930466420073865,0.386483994415208,36,4.10837606877514,5051.4,0.00103252049138442,74822836.2,15.294,-38.244463534996,-3.76767562776768,0.526492851135408
"IRQ",1971,6.13973203036015,3.10778784018677,3018171.60372412,7147620872000,0.920536182160343,0.286246155300238,38,4.48955084509667,36301.3,0.00688424266560467,91488285,17.35,-38.3116307286948,-3.93770383913209,0.814760147601476
"IRQ",1981,11.3088677525569,3.78093405977849,3049684.04839611,8266161826000,0.913891620683129,0.296870507481916,42,5.06734692569011,112541.5,0.0207625820972622,120311198.4,22.196,-40.4513464195682,-4.32818708992996,1.22626695217702
"IRQ",1991,7.79912889592713,6.95705380565938,2769412.6854798,11037266321000,0.940223778207467,0.626538031536762,59,6.05891861685435,215360,0.0420542862722125,198423387,38.747,-32.3590822208304,-4.2387607189528,0.829813664596273
"IRQ",2001,8.16729564250274,4.87587674999033,4233384.60386759,13907724922000,0.9618959076727,0.50622372845793,57,6.94761458229792,186997.5,0.0402231662723166,189986034,40.866,-34.6291486535347,-5.48981751440929,0.504895960832313
"ISR",1961,8.5000565672042,6.61622492914385,5868380.72279405,1726819292000,0.920155217556161,0.621175160676962,58,15.0092436883022,25032.6,0.0617783810463968,11973254.8,29.549,-37.0467192504573,-3.4948639396793,0.526492851135408
"ISR",1971,13.0143249968923,11.5644579820659,7452264.48404156,2395892743000,0.895789809639271,0.703782315913005,58,14.7996890972679,35396.7,0.0851701154956689,14622054.8,35.183,-56.4795664031531,-4.39501656780317,0.814760147601476
"ISR",1981,10.1999986814559,8.93947574582925,8937793.11717742,2778995813000,0.968925544513028,0.758563955036907,61,16.8202388165434,48303,0.11429957406531,16224459.2,38.392,-71.1485163704121,-4.43839923544906,1.22626695217702
"ISR",1991,11.3938901356789,9.21446744011395,8478682.57969061,2379877671000,0.918335084875423,0.754551416052936,65,21.8547773151308,50870,0.119469234382339,14541921.6,34.152,-37.0896196844953,-3.20860611563062,0.829813664596273
"ISR",2001,20.7904568658622,15.0817727595821,9130324.22281369,2590419472000,0.943781215398562,0.834452953844541,66,23.8901972687164,46050,0.117342778513913,16562537.76,42.204,-33.2350200008394,-3.4116304940722,0.504895960832313
"ITA",1961,37.0449337782002,44.6202056506795,6497885.73980891,77170721891000,0.924866058817078,0.928222153159375,65,11.9550247683452,457823.6,0.0299493412531236,254414883.8,16.643,-35.0980013820954,-8.50630322879965,0.526492851135408
"ITA",1971,39.8211264018782,24.2976178454241,8465524.19727558,84854672720000,0.907389012793551,0.828316455755651,66,11.5775816601293,805788.6,0.0652249150072851,239420520,19.38,-50.1238796055634,-8.58599516323991,0.814760147601476
"ITA",1981,29.2918103457685,25.4613173729408,10018946.5155492,94176472360000,0.947531491881425,0.861371048184052,66,12.6968251027088,972020.7,0.079974716350861,256901211.7,21.137,-36.736339586649,-8.82128236954771,1.22626695217702
"ITA",1991,57.1363922038947,43.212581250797,11946915.5577688,101568013679000,0.937967744182491,0.924306348655644,73,14.5803584557223,876082,0.0776992186460671,266920176.9,23.673,-29.155617625467,-9.05674397940071,0.829813664596273
"ITA",2001,14.7283217787248,12.896910435726,12367352.4149881,96240507504000,0.799654811426642,0.529354134513069,74,13.9762481001904,742677.5,0.0726076487196734,273247888.96,26.714,-37.6992056293018,-6.61630678668643,0.504895960832313
"JAM",1961,14.9899134141959,16.6057814884872,10047004.1820646,1944517180000,0.846362277060245,0.40686278723792,40,8.13688076496302,8271.2,0.0311650339110776,1195892.4,4.506,-127.113935151785,-7.51831443690101,0.526492851135408
"JAM",1971,19.1699136542116,18.9593765115253,9185307.44395659,1755870442000,0.850030227743993,0.728875272872618,40,10.4057113472966,7964.6,0.0321153225806452,1178000,4.75,-95.084114610405,-7.29588924428738,0.814760147601476
"JAM",1981,17.0373803460939,14.8051858488731,8349752.05713171,1413348736000,0.935060982961046,0.7417831265551,40,11.6726202285867,9297.6,0.0417119784656797,1161086.1,5.209,-80.2540920768088,-6.90948985962803,1.22626695217702
"JAM",1991,48.1633792108392,13.4725941794443,8823830.81525004,1599846558000,0.530546436031778,0.3854541330041,46,13.4344888311237,8083.6,0.031601250977326,1321462.8,5.166,-67.0815346988958,-7.07184721107707,0.829813664596273
"JAM",2001,25.321139898261,16.5445773017046,9145736.76322849,1459564890000,0.915497504834967,0.746064970277834,46,12.1890305921898,6569.6,0.0279676458067263,1429131.6,6.084,-57.5192131553732,-6.30070364768107,0.504895960832313
"JPN",1961,27.462813955576,23.2010971721819,11579317.9077866,73680037851000,0.856976364000275,0.652842293840651,57,9.48145632044299,706350,0.118788153978104,273785490.9,46.043,-32.3202702901267,-13.6682194986939,0.526492851135408
"JPN",1971,17.0719704527398,18.7108384537476,13108046.4185121,59256098154000,0.83764004013046,0.718985009842172,57,8.25585587157723,710600,0.127484750627915,281581758,50.517,-36.2270255149767,-9.00301739108598,0.814760147601476
"JPN",1981,27.5992941824615,20.7237314545532,13598676.222972,56388738323000,0.862464191292009,0.438392831807475,57,9.49314218859794,665920,0.124259670467056,267183289.6,49.856,-20.7444080288636,-8.61201896579261,1.22626695217702
"JPN",1991,14.0954760754755,12.6982170213535,14256129.1207409,50002014615000,0.871089549662615,0.430973932130663,56,8.69727765459515,530570,0.105779736034132,251883444.4,50.218,-25.1543405568785,-8.08944226964835,0.829813664596273
"JPN",2001,28.0875155869503,28.0044070780985,14676706.4840345,45507422068000,0.797387085929055,0.589105486460161,57,9.19591268219013,506914.4,0.108201754573203,255434802.7,54.523,-47.6677622324903,-11.0654129040525,0.504895960832313
"JOR",1961,2.6164570989564,2.12025614126094,1988781.73109363,977940522000,0.8924208309329,0.236238427524301,37,6.50142876343294,1274.4,0.00420039551746869,901401.4,2.971,-30.9010979370597,-3.69010235129405,0.526492851135408
"JOR",1971,2.44950195411691,1.81503256188197,1882825.90802009,607213543000,0.810545773623397,0.193646158474912,47,6.01418523030203,2926.5,0.00897148988350705,1046123.4,3.207,-44.9300770249463,-5.18737539460744,0.814760147601476
"JOR",1981,7.64351271376047,4.4267725512866,2778076.82717801,586489181000,0.891064578357143,0.56693147236121,47,8.94724122217999,8414,0.0256806250763033,1516317.92,4.628,-56.5088296414256,-4.45743168365209,1.22626695217702
"JOR",1991,8.14240999065805,6.04217214635724,4193523.46021733,736161920000,0.899340768620331,0.68016240779848,45,10.6056421072923,9399,0.0334353100209882,1904239.14,6.774,-34.4135122303358,-3.899846269454,0.829813664596273
"JOR",2001,9.43995916782334,5.85847108493043,5123001.33802633,920782267000,0.872993074932005,0.620409728014942,47,11.6244063429649,29060.2,0.109121700274117,2221558.02,8.342,-30.7371870654559,-4.50333343174257,0.504895960832313
"KAZ",2001,7.09957896514792,6.10783703207227,3674486.4027943,57799531260000,0.853333209440103,0.236461268950909,58,2.735012871039,27150.1,0.000944831114235403,26608980.4,0.926,-12.344729643227,-6.80026606422174,0.504895960832313
"KGZ",2001,17.3959789960981,17.03242804618,8228729.764226,7549431455000,0.936964481217137,0.755704987736655,56,8.18210877024998,25194.6,0.0183136225858272,13209759.46,9.602,-19.1824546852931,-4.93078688977372,0.504895960832313
"LAO",1961,7.06853007984717,15.0356533570734,2767240.00958246,2219777650000,0.80558653768411,0.15802154711102,24,1.64323340586369,223.2,0.000338746395507664,641109.7,0.973,-103.367056876678,-16.8910991880165,0.526492851135408
"LAO",1971,23.5202529954558,8.00608504057364,3633975.17745638,2656587442000,0.883405635424772,0.193869360970935,24,1.94255489297532,483.9,0.000634373361300472,2643102,3.465,-71.0834176448831,-11.0881867628905,0.814760147601476
"LAO",1981,12.3841880520449,9.9699402331889,5263789.76248062,4079433324000,0.864020396405984,0.353234138516361,25,2.53093507409192,766.8,0.000918213387618249,6224835.4,7.454,-129.185204242125,-14.1064264937577,1.22626695217702
"LAO",1991,22.7906824934687,10.3997222334139,6565582.49722444,5285497492000,0.880365235348188,0.318302759837822,27,3.30038761212613,2708.4,0.00297299670691548,9492620,10.42,-70.0052626073576,-7.72408453312865,0.829813664596273
"LAO",2001,20.8187563733822,15.3845575739618,8735791.66587041,10414097216000,0.864244423498709,0.512938025150463,28,4.17311758443792,6221,0.00488918579063188,19433365.2,15.273,-64.1602090502501,-12.5179914836065,0.504895960832313
"LVA",2001,11.0802861178704,9.62882534455289,8682513.50524872,5362608555000,0.915194303999604,0.540402734123782,38,7.07337775632007,43353.3,0.0394228425934346,59383.8,0.054,-16.7962704822094,-7.16144157594494,0.504895960832313
"LBN",1961,13.0095759963127,11.5492672612053,3794756.88690597,790560761000,0.869625986752444,0.828670185212872,54,16.0709215965102,11723.6,0.0398626317579055,2856593.3,9.713,-26.7803306599679,-4.95178750550899,0.526492851135408
"LBN",1971,13.1564042227784,11.1200527262621,4560279.00854412,852791276000,0.853604480354658,0.884426519807949,54,18.728978190013,20252,0.061875954781546,4395639,13.43,-39.9762122591856,-4.88572384528795,0.814760147601476
"LBN",1981,24.5162866872196,13.9274236713636,5204407.7153343,1013839799000,0.979122797760117,0.753013328092344,57,22.0451382552482,14100,0.046875,4305651.2,14.314,-37.3144111925145,-6.38550504082061,1.22626695217702
"LBN",1991,16.699537498536,13.6812035180435,7104519.09243992,1777568480000,0.951281852556796,0.887191249295337,59,24.4034012638757,19324.2,0.0636711696869852,4766467.5,15.705,-24.2370124366406,-6.08053104854063,0.829813664596273
"LBN",2001,19.846142411167,13.936449325148,6841858.05430735,1699729970000,0.922436587958452,0.884746066833709,57,18.3129354174068,17958.261,0.0666503154691211,4348492.16,16.139,-25.9582364549899,-4.1798578246302,0.504895960832313
"LSO",1961,24.5654659662747,27.487765289117,2540998.19136619,791486563000,0.870349587898864,0.795253907625089,10,3.99691445176408,34.8,9.60529947557273e-05,14492,0.04,-41.1549568489456,-5.6767222126158,0.526492851135408
"LSO",1971,3.35479573343747,3.60041741542035,2968677.77883284,742013804000,0.380733642081886,0.25790518426524,10,4.30819654202739,274.3,0.000814913844325609,13464,0.04,-30.7488012166073,-5.98553397222904,0.814760147601476
"LSO",1981,6.55541757713098,5.60128400592932,2622133.36173214,645862002000,0.569525002480305,0.360001690068092,10,3.8692356934559,410,0.00133116883116883,18480,0.06,-30.5873774846084,-5.43014402983396,1.22626695217702
