"Country","timePeriod","yieldStability","productionStability","yield","production","yieldAsynchrony","productionAsynchrony","richness","diversity","nitrogen","nitrogen_ha","irrigation","irrigation_share","meanTemp","instabilityTemp","meanPrec","instabilityPrec","warfare"
"CIV",1991,13.3849101217726,30.7786555449858,4553134.37639353,3767051366000,0.531765422766636,0.136565511664389,3,2.00879223567905,36690,0.0055970832316329,2412313.6,0.368,22.8892885110313,-101.360519971976,10.1870794327928,-11.0196611227023,0.829813664596273
"CIV",2001,10.6416514585109,9.27675048426368,6408407.24168882,4202982290000,0.428346183089345,0.23547976731209,3,2.01216796034209,23933.8,0.00340452347083926,2530800,0.36,22.9429571728245,-153.434736240098,10.5547992789418,-10.4830687331235,0.504895960832313
"HRV",2001,7.05407409689827,6.98869462342471,18835952.7184934,9776865624000,0.191788306113398,0.306877735556721,3,2.4464066626658,150036.1,0.159115214117547,974999.96,1.034,4.35168475802983,-20.6877976789657,2.47470278436087,-5.80704546325846,0.504895960832313
"CUB",1961,15.128452710109,2.78528435202528,3910330.92414853,797569800000,0.370725497951991,0.0395703721475789,2,1.91735945365842,113949.9,0.0577692775665399,15040312.5,7.625,25.550052679018,-96.1766571275712,10.6669740745958,-5.70282011422347,0.526492851135408
"CUB",1971,10.2040459121246,14.9567098763365,5922431.62646324,1493791476000,0.182831848513512,0.0244764135727796,2,1.89601827011153,183550,0.0578821229226451,33943454.4,10.704,25.1307332580701,-195.895948253299,11.5209231836674,-7.2019693364662,0.814760147601476
"CUB",1981,25.6490708420297,15.297914383129,7526889.15366169,1753788420000,0.415445458869507,0.243864371151078,2,1.88488000937666,301759.5,0.0836431798652881,48011271.6,13.308,25.3229617514011,-140.339547090959,10.6583764463043,-9.99753841109652,1.22626695217702
"CUB",1991,6.71803068283246,5.5918593990638,6076982.6288683,1770988604000,0.184764097593904,0.137988864152131,2,1.93917190708874,121430,0.029604798010581,53067794.6,12.938,25.4795513439847,-68.4661504945158,10.7730354138218,-11.5879333293804,0.829813664596273
"CUB",2001,10.5756248259165,10.30942964903,8405104.57857069,2649609628000,0.181990040252029,0.571414932830448,2,1.98242523476606,51183.1,0.0126217214610521,41897913.12,10.332,25.4609721687884,-68.5859980069632,10.1848863112135,-8.064533609533,0.504895960832313
"CYP",1961,2.91896854600456,3.51930888748179,3358757.1006135,219046552000,-2.22044604925031e-16,-2.22044604925031e-16,1,1,9823.5,0.0247755359394704,2666462.5,6.725,19.4827594904614,-46.8545801328176,3.09262635957452,-6.2507333890591,0.526492851135408
"CYP",1971,3.00647215077818,1.62015479848657,3480375.3209696,138791696000,0,0,1,1,10568.4,0.0425733161456655,3249461.6,13.09,19.4561483465992,-42.534866503361,2.86596474175439,-3.95245337153624,0.814760147601476
"CYP",1981,4.61057395550569,4.68890908801091,5520333.756724,33175552000,2.22044604925031e-16,-2.22044604925031e-16,1,1,11231.8,0.0680838940413408,3113148.87,18.871,19.3266300967234,-50.1228991747064,2.78322849917182,-3.76412410826791,1.22626695217702
"CYP",1991,3.39892540191901,5.41136492585431,7499894.81769907,35671200000,0,2.22044604925031e-16,1,1,12419.6,0.0851999725595116,3907364.85,26.805,19.8534202456824,-34.1664842672571,2.81843328704623,-3.35510441308238,0.829813664596273
"CYP",2001,2.9983325634695,2.50734464258132,6037115.43061781,37120760000,-2.22044604925031e-16,0,1,1,7479.3,0.0532979405686596,4516240.39,32.183,20.0968927784995,-69.2932869015272,2.83291816913019,-3.67459816921599,0.504895960832313
"CZE",2001,10.860070295851,7.04755365091815,17379368.2748122,15992937406000,0.387896892200118,0.182584128307543,3,1.45046351349065,229046.6,0.0698099969521487,3034925,0.925,6.36173541433161,-19.6530154647778,3.87130410520469,-6.19686324139728,0.504895960832313
"COD",1971,35.5997669060691,32.8832649464379,2497895.80009367,2391145986000,0.83927637792189,0.24917312241189,4,1.9237986632333,4070.9,0.000545112479914301,134424,0.018,14.8498708624856,-109.929345997547,8.14804575342807,-33.4958228133142,0.814760147601476
"COD",1981,52.4797429401535,43.7221704823275,2751957.26006444,3750512472000,0.727359094157486,0.252714040326952,4,1.93528623950521,3178.2,0.000408351535397662,256839,0.033,14.8164766021842,-109.905863010695,8.20421163753998,-28.7137039408666,1.22626695217702
"COD",1991,62.3110951172634,21.3088512514375,2679091.82531186,5134738275000,0.562029633745267,0.211333137029732,4,1.91650499226764,1879.6,0.000243534594454522,308720,0.04,14.7348206450025,-108.645201016675,7.73865253100062,-15.7573505607473,0.829813664596273
"COD",2001,195.45050441785,217.526808112831,2622095.48209483,5086515489000,0.23586182596236,0.10666076118291,4,1.86767725634459,2225.88888888889,0.000296804972183331,299980,0.04,14.4884215642309,-68.8736268607766,7.42379412753344,-18.9950046147009,0.504895960832313
"DNK",1961,18.2800657518495,6.84848415406034,14443851.2984097,1637907610000,0,1.11022302462516e-16,1,1,204375.9,0.0749096140453762,5909497.8,2.166,7.83316180606437,-12.8892843882214,5.3148482144094,-7.84683621604052,0.526492851135408
"DNK",1971,14.9183587451965,17.944988558111,16410453.9845482,1975112006000,-2.22044604925031e-16,0,1,1,351349.9,0.132146043327817,20890191.6,7.857,7.80139570438469,-17.6738149039886,4.68091749457525,-5.48451489524897,0.814760147601476
"DNK",1981,10.90880828779,5.31297454156622,21749809.3250061,7257010384000,0,0,1,1,388709.8,0.149308519628179,37759713.6,14.504,7.79226188813399,-10.4963053407015,5.22340316362329,-9.1320197225039,1.22626695217702
"DNK",1991,19.6062859743231,13.0808234518481,23443441.0854368,14604331696000,-2.22044604925031e-16,0,1,1,295100,0.122861068320913,40815486.7,16.993,8.0300803864602,-13.770486495498,3.55981911628742,-7.67701423383183,0.829813664596273
"DNK",2001,15.3579507352702,13.6186844720241,24023084.9533815,16167958040000,-2.22044604925031e-16,-2.22044604925031e-16,1,1,191690.3,0.0818909347231716,38913459.2,16.624,8.33400030192344,-17.0692060290596,5.03777710160435,-9.06782951124942,0.504895960832313
"DOM",1961,18.4903321386263,23.6160019086726,5886076.64194353,598111376000,0.198245457127458,0.548111775509995,2,1.80604773643907,11546.9,0.0108933018867925,5507760,5.196,15.5580729999344,-173.083232339467,7.29096500861414,-6.64007078120494,0.526492851135408
"DOM",1971,10.7871616661563,13.064805472409,8117602.05127281,990800764000,0.783565762167382,0.422037169750102,2,1.76634375813806,34202.4,0.026670617592015,7372517.6,5.749,16.7068344659652,-94.2847681912136,7.90341975600562,-6.20838143539484,0.814760147601476
"DOM",1981,16.0082404823745,9.89281868938215,10776342.2511131,1478181352000,0.532931660330723,0.269629322772171,2,1.71547502218861,32997,0.0231671698378151,11068235.3,7.771,16.5141468884547,-127.375472239202,8.42636140837117,-9.63541149249889,1.22626695217702
"DOM",1991,6.03015366085699,9.14381327129043,11993998.0608769,1515844236000,0.243373858113526,0.136183900946464,2,1.6933042560517,48740,0.0365559138978474,13309000.6,9.982,16.3927485932836,-47.5536970938152,6.79586802008884,-5.92328250922969,0.829813664596273
"DOM",2001,17.3644756153541,12.2753244777491,11889439.3181802,2124725720000,0.487160511727379,0.222159484893109,2,1.48499123659925,46748,0.0378403755868545,14811210.6,11.989,15.6395326861313,-62.5224424682837,7.13937471253098,-5.7231203217374,0.504895960832313
"ECU",1961,9.22951181200768,9.86317474732054,3361203.11800107,1537395851000,0.832638339258654,0.591320547765511,4,2.57012718952748,13795.1,0.00545368649930816,24265493.5,9.593,19.3008273649928,-96.9348208092486,9.75113584147257,-5.72250953979016,0.526492851135408
"ECU",1971,16.4222951628669,7.2103374332452,4385318.42965037,1867643724000,0.648997801070076,0.153570206845101,4,2.62685269807566,32514.5,0.0127678080578026,24742765.6,9.716,19.3161700973472,-59.0659330666261,10.613871393632,-4.63509896124149,0.814760147601476
"ECU",1981,10.78339619988,7.36906792373529,5557814.06310756,3399233718000,0.701039219992017,0.358291396272436,4,2.81932681765784,37728.8,0.0138210857938311,26847583,9.835,19.6954320975652,-44.470262307327,10.7419554265,-2.29893237274179,1.22626695217702
"ECU",1991,20.33756646894,6.13750276693358,6294774.04288916,5670399890000,0.560022108165417,0.260128539640401,4,2.68742334409224,62550,0.0208611259338314,31687091.2,10.568,19.5099956065066,-43.0583947554931,10.935195317392,-6.65518546023579,0.829813664596273
"ECU",2001,13.4176694526991,10.3360296553904,8668008.1343883,7206734245000,0.626348961732237,0.260608004681015,4,2.53416768921408,144163.3,0.0567411206272238,38009171.2,14.96,19.0914662091184,-65.9602976075362,9.62089546618238,-12.2828302346333,0.504895960832313
"SLV",1961,11.2416271757137,9.96086931027238,4604079.00651139,959956748000,0.219739269991886,0.636611411591569,2,1.29582636680962,28855.5,0.0450585571517801,985575.6,1.539,15.3859617822841,-122.387292177404,10.2658658009956,-15.1719309722355,0.526492851135408
"SLV",1971,7.08944742797371,6.72245151399863,6254483.64317784,1587139067000,0.238571012273028,0.0625134602330677,3,1.24300725884364,66016.5,0.0926937657961247,1724948.4,2.422,15.736669218192,-72.8501219686057,9.79601600635557,-12.3165018669276,0.814760147601476
"SLV",1981,14.6140146911287,11.5636797349022,7182436.91203124,1997346770000,0.475490608863594,0.17599719838389,3,1.23525098068412,56135.9,0.0731889178617992,2127658,2.774,16.0739620677811,-62.1355207725269,9.97678706992678,-9.97600495151169,1.22626695217702
"SLV",1991,7.30335090736428,8.39547561464354,7440861.56663931,2279795360000,0.380661889354893,0.114758815897011,3,1.21047669440814,54404,0.0639896494942366,2569304.4,3.022,16.7901705902638,-91.9631503012125,9.0115647308306,-6.270323364795,0.829813664596273
"SLV",2001,12.4741877317306,16.4439157378293,10252143.0391037,2621801451000,0.208367157543591,0.159401590485607,3,1.13937632841586,56498,0.0618275333771066,2663727,2.915,16.2694765165374,-64.9416904878106,8.63893575837811,-5.76286545397292,0.504895960832313
"ERI",2001,1.90028621039024,1.78020037566648,2303734.62880612,103652344000,0.070798129937241,0.201156126861059,2,1.91230394759461,1126.55555555556,0.00177354464035824,177856,0.28,13.002813451092,-38.4327542384813,2.48145290523774,-5.81187739170706,0.504895960832313
"EST",2001,8.15153043401913,7.4775098221104,9056022.62097144,823071524000,-2.22044604925031e-16,0,1,1,24347.7,0.0401585050058553,84880.6,0.14,5.1284234897082,-14.8381939239813,4.44283758290949,-5.40785833593372,0.504895960832313
"SWZ",1961,8.96172598528238,6.62485783141903,1915881.90665827,170253732000,0.473778051236802,0.158528254317256,2,1.13250458882537,2741.3,0.0190765483646486,375344.4,2.612,8.18043342584316,-58.9279289868962,2.41613981940397,-5.72101398483248,0.526492851135408
"SWZ",1971,5.98477605411996,6.88498701225563,5157500.60437061,355252170000,0.521556991548864,0.145611146991779,3,1.1625543152257,5241.6,0.0305989492119089,487519.8,2.846,9.02266731592975,-60.7684112213619,3.13392749185078,-7.40258998538125,0.814760147601476
"SWZ",1981,3.31035752834807,2.63407345327948,4828745.798482,377859606000,0.283970134210811,0.00849753035259693,3,1.07784148954928,6790.8,0.0400873671782763,574435.4,3.391,9.05519902306722,-65.092850867551,2.87074925391438,-5.38538796996969,1.22626695217702
"SWZ",1991,5.72113035936304,5.32454914737825,5835419.3084841,388362154000,0.396657166475821,0.0482650052926791,3,1.03983163935534,3102.1,0.0162413612565445,760944,3.984,8.89269904602756,-44.9209593825863,2.85771399898723,-5.95411039373707,0.829813664596273
"SWZ",2001,4.39138817093859,4.18987303209604,4095440.72973541,241829224000,0.395260003074558,0.00258599758469236,3,1.03052948184677,2000,0.0104384133611691,782111.2,4.082,9.4642500798046,-46.3764965297874,2.20779644481152,-4.01250603201349,0.504895960832313
"ETH",1961,69.568375089256,52.5075029724065,2937079.78055587,5.254696e+12,0.498573737819583,0.301533848339504,3,2.02155171432378,1070,8.54905720677533e-05,3254160,0.26,17.5665717777423,-85.8372453156183,10.6144003060637,-13.0822157719257,0.526492851135408
"ETH",1971,7.04202407756958,7.76660027653039,3926534.71071785,5951763034000,0.479967780708241,0.316151190849451,3,2.01489893218871,9242.3,0.000673435780852661,3664334.7,0.267,17.4944192923089,-55.7528915587113,10.0765640722763,-24.7802116077534,0.814760147601476
"ETH",1981,7.36456088060955,7.14337480177799,4913018.49362456,7840266396000,0.25028283211431,0.230496509264355,3,1.98661514578598,20740,0.00167035799138243,3501453,0.282,17.5489522292287,-55.914932763673,9.57413628727399,-13.3459032471891,1.22626695217702
"ETH",1991,9.32926219145962,6.70723782918192,5032080.57591658,11169633963000,0.470594694904989,0.105998212435394,3,1.95177694528514,53797.1,0.00502950552994961,8749573.4,0.818,17.8681121315522,-60.152780843748,9.81783012121929,-13.9213711346017,0.829813664596273
"ETH",2001,13.493996369991,10.7644382984896,6325042.92992413,19970635261000,0.516930767883664,0.332311367735857,4,2.0507987230397,93419,0.00697784722668312,18448581.32,1.378,18.260338246231,-82.7758144896995,10.0034731696095,-14.4195484729288,0.504895960832313
"FJI",1961,19.190359571318,6.3461407769436,5146538.42208576,55148652000,0.325956664411903,0.42884295736999,2,1.18295218774378,4360.3,0.0289913563829787,67228.8,0.447,23.2679491251643,-88.6099588237806,19.78522787445,-6.8986451552606,0.526492851135408
"FJI",1971,13.7179079946558,9.66405853093439,5707851.24282895,53402796000,0.176631603354274,0.432944077634385,2,1.1518331161848,8762.9,0.0552515762925599,62488.4,0.394,23.6263712040659,-76.6543763811614,21.4435577037014,-5.17821008226205,0.814760147601476
"FJI",1981,12.9984729200837,8.44470464043442,6158297.22686016,72811596000,0.274815024900756,0.328732833560178,2,1.23807460521355,10570,0.0520689655172414,58058,0.286,23.5527991403045,-97.3983048496558,19.177576665279,-6.9604780083359,1.22626695217702
"FJI",1991,4.13667919637103,5.34512883647152,6232455.02139651,54472160000,0.637653538416473,0.32997276094553,2,1.25758700246007,8450,0.0326633165829146,166861.5,0.645,23.6686230128907,-86.222339142263,19.6915248211507,-4.06598148604783,0.829813664596273
"FJI",2001,14.5333472025466,8.38928721249263,6987755.18690812,38786176000,0.63407826521785,0.381710143451612,2,1.25761045859563,5199.2,0.0205859993664872,224020.72,0.887,23.6743297312957,-96.8062014285862,21.1428354775995,-7.33551417787912,0.504895960832313
"FIN",1961,11.5044468581301,9.06377363232789,6443475.37212391,1510779528000,0,0,1,1,105139.2,0.039107011344616,720518,0.268,3.86857348287269,-4.98340141153694,4.78310157982312,-9.38431625323115,0.526492851135408
"FIN",1971,8.32688349000353,3.2306036124763,8526242.72748195,1448424400000,0,0,1,1,190022.6,0.0778022256978848,3675781.9,1.505,4.08866562836393,-3.91297465973019,4.74638590848612,-5.91805787475983,0.814760147601476
"FIN",1981,5.9236591560439,3.53929702547171,9831649.95748253,1.469266e+12,0,0,1,1,207843.1,0.090795673465465,5503068.52,2.404,4.35381343511098,-4.34554548842766,5.19471595392794,-11.6656376270954,1.22626695217702
"FIN",1991,5.27944297483004,4.16056566248985,11253537.6293616,1279520600000,2.22044604925031e-16,-2.22044604925031e-16,1,1,174647,0.0789850484365531,8037493.9,3.635,4.62038425333074,-6.57219792162525,5.08673662442169,-12.3921084006662,0.829813664596273
"FIN",2001,17.0774265330243,8.98147197034727,12042994.3586964,2404766600000,-2.22044604925031e-16,-2.22044604925031e-16,1,1,182435.1,0.0814431503149511,8279150.88,3.696,4.96035015743817,-9.1287905863787,4.94216488243815,-7.47989371347545,0.504895960832313
"FRA",1961,20.5050049280038,14.6360147429215,11305140.5018669,58333184540000,0.852615163903149,0.778425065404768,3,1.69596925513287,989031,0.048712340236905,38008152,1.872,9.69919374532199,-18.364935531339,6.07409791056154,-8.32795315722274,0.526492851135408
"FRA",1971,11.3488800201978,9.27808237981224,15629041.8093057,92640833104000,0.577455229991656,0.257880132711,3,1.86937229519616,1811456,0.0962485786850579,64949890.6,3.451,9.66865486751493,-32.9619178360411,5.96586824389501,-8.58481689558026,0.814760147601476
"FRA",1981,20.8696638123316,16.3934287727713,20174150.4866235,136127923351000,0.784376163671544,0.631086519366365,4,1.87580323014889,2433650,0.12735855227868,100396847.1,5.254,10.1215357039585,-17.4435114522067,6.11462498280926,-7.81187414626119,1.22626695217702
"FRA",1991,39.8093918506707,17.9418281410017,24355661.5240527,166623927038000,0.75878453422657,0.437088845085269,4,1.91954504734165,2405780,0.124527028356041,160505076.72,8.308,10.4390015564882,-20.8638544706081,6.1257381728969,-9.57140034845589,0.829813664596273
"FRA",2001,16.5179510965371,12.0342360981058,24926162.9651543,174093790673000,0.474839330356257,0.193075313717712,4,1.85851021840536,2215408.5,0.114121429598001,177645892.23,9.151,10.4392071178983,-25.2498131390092,5.94070368648984,-10.1421670955595,0.504895960832313
"GAB",1961,49.9217615859251,56.1111971488588,5395148.18682877,31498880000,0.028579159884969,0.410216113245209,2,1.24539792799984,0,0,17000,0.08,9.40166886041725,-156.976437700906,6.04995310853647,-14.8233767549763,0.526492851135408
