"Level","Year","meanTemp","sdTemp","meanPrec","sdPrec"
"BLR",1962,5.63618101898662,0.775566495224732,5.83381864972501,0.439208016102535
"BLR",1963,5.053942576852,0.94464934012946,4.29132478547985,0.375117716557358
"BLR",1964,5.5835246155991,0.744472650017406,4.99008875440463,0.566229627539712
"BLR",1965,4.75944446529321,0.905005152505416,5.06653238893989,0.488385309867523
"BLR",1966,6.48913895629886,1.14622625920885,5.81016523316213,0.273453250103318
"BLR",1967,6.5951931037613,0.979769350982854,5.71897444728673,0.462886452892927
"BLR",1968,5.52481866603543,1.0068362758002,5.03941223089524,0.319122803503086
"BLR",1969,4.36604467089109,0.906350512398287,5.42269896907869,0.666087001369107
"BLR",1970,5.52378531299772,0.775643006035821,6.64003318223248,0.448876612034618
"BLR",1971,6.27889837658594,0.743219004300124,4.85409794053291,0.263196358616565
"BLR",1972,6.54875386304133,0.757274507111787,4.88300287075627,0.261942132353118
"BLR",1973,6.00283292867921,0.789512002704042,5.18776666015269,0.192867751203084
"BLR",1974,6.64520600615667,0.718134587358188,5.5890047708631,0.331608512544949
"BLR",1975,7.73048757089517,0.78274846857529,4.30266747019294,0.168062514037289
"BLR",1976,4.69954154803243,0.957010995275379,4.17282978823974,0.0672470847196302
"BLR",1977,5.82014313720709,1.07222533958244,5.68186408642183,0.209339321202398
"BLR",1978,4.98088753823759,0.817983795789626,4.78737491106391,0.406543304114748
"BLR",1979,5.68515842908785,0.715582823176285,4.53319288483702,0.191256371368945
"BLR",1980,4.78808914731551,0.696401524805606,5.65098503142455,0.31113697668373
"BLR",1981,6.38459388130661,0.799766748709532,4.78890558468926,0.210064093880839
"BLR",1982,6.48769786708167,0.896919433242836,4.41948842759184,0.181266187539945
"BLR",1983,7.32023933856062,0.882860946941049,4.67428764610534,0.17962145365692
"BLR",1984,6.13920264154841,0.87618115180368,4.70558689709489,0.0994596347749782
"BLR",1985,4.46696396768029,0.790293684658755,5.29416192562154,0.297603450370818
"BLR",1986,5.74573997810197,0.765117272554374,4.48156441979667,0.239689884191608
"BLR",1987,4.24548452777827,0.973309669042763,4.89949142860458,0.299405122488023
"BLR",1988,6.29072011626577,0.628392233342133,5.36883830462121,0.200159805893788
"BLR",1989,7.97171612087729,0.791994750011729,5.27889904374093,0.564369700545394
"BLR",1990,7.65032896960134,0.795734031167812,5.74509764689878,0.309976750717495
"BLR",1991,6.67031260034388,0.655326150941811,4.36073831345714,0.22643734933872
"BLR",1992,6.91748544221216,0.865792924041032,4.67700578344587,0.16606822032533
"BLR",1993,5.78082532491959,0.929131744023242,5.49676436594951,0.256148159996421
"BLR",1994,6.52553737493933,1.2569968457334,5.22791989752925,0.228265476902309
"BLR",1995,6.79369003671859,0.747818583581637,4.8086702602663,0.316654891917644
"BLR",1996,5.43311049211992,0.686309194783203,4.61963260652565,0.19433912091983
"BLR",1997,6.13449631783756,0.78955970912199,5.18396064320384,0.146002471317388
